,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4510,2022-05-08,30.91222011289542,35.39373308800918,42.00473129448788,30.91222011289542,30.91222011289542,7.8072874335760805,7.8072874335760805,7.8072874335760805,-0.035471556677121444,-0.035471556677121444,-0.035471556677121444,7.842758990253201,7.842758990253201,7.842758990253201,0.0,0.0,0.0,38.7195075464715
4511,2022-05-09,30.911164787623118,35.39076895641349,42.269565405272104,30.911164787623118,30.911164787623118,7.971728673184998,7.971728673184998,7.971728673184998,0.02646921011162291,0.02646921011162291,0.02646921011162291,7.945259463073376,7.945259463073376,7.945259463073376,0.0,0.0,0.0,38.88289346080812
4512,2022-05-10,30.910109462350814,35.63526197441162,42.53915302332337,30.910109462350814,30.910109462350814,8.140659300086787,8.140659300086787,8.140659300086787,0.09368299136643657,0.09368299136643657,0.09368299136643657,8.046976308720351,8.046976308720351,8.046976308720351,0.0,0.0,0.0,39.0507687624376
4513,2022-05-11,30.909054137078517,35.60108816529118,42.64878985582251,30.909054137078517,30.909054137078517,8.187831697307463,8.187831697307463,8.187831697307463,0.0404569908569727,0.0404569908569727,0.0404569908569727,8.14737470645049,8.14737470645049,8.14737470645049,0.0,0.0,0.0,39.09688583438598
4514,2022-05-12,30.907998811806216,35.73843958757445,42.59175684553025,30.907998811806216,30.907998811806216,8.273798313108685,8.273798313108685,8.273798313108685,0.02790125639999598,0.02790125639999598,0.02790125639999598,8.245897056708689,8.245897056708689,8.245897056708689,0.0,0.0,0.0,39.1817971249149
4515,2022-05-13,30.906943486533912,35.89610083082898,42.32511466226762,30.906943486533912,30.906943486533912,8.28707292173586,8.28707292173586,8.28707292173586,-0.054897477122015655,-0.054897477122015655,-0.054897477122015655,8.341970398857876,8.341970398857876,8.341970398857876,0.0,0.0,0.0,39.194016408269775
4516,2022-05-14,30.90588816126161,35.72007190502137,42.6025069228016,30.90588816126161,30.90588816126161,8.336872443478727,8.336872443478727,8.336872443478727,-0.0981414149358455,-0.0981414149358455,-0.0981414149358455,8.435013858414573,8.435013858414573,8.435013858414573,0.0,0.0,0.0,39.24276060474034
4517,2022-05-15,30.904832835989307,35.959223363461135,42.56006356840573,30.904832835989307,30.904832835989307,8.48897448925433,8.48897448925433,8.48897448925433,-0.03547155667713692,-0.03547155667713692,-0.03547155667713692,8.524446045931466,8.524446045931466,8.524446045931466,0.0,0.0,0.0,39.393807325243635
4518,2022-05-16,30.903777510717006,36.107686160627715,43.00732631208795,30.903777510717006,30.903777510717006,8.636161541033674,8.636161541033674,8.636161541033674,0.026469210111661208,0.026469210111661208,0.026469210111661208,8.609692330922014,8.609692330922014,8.609692330922014,0.0,0.0,0.0,39.53993905175068
4519,2022-05-17,30.90272218544471,36.45049718626309,42.9831475218368,30.90272218544471,30.90272218544471,8.783874906773082,8.783874906773082,8.783874906773082,0.09368299136643916,0.09368299136643916,0.09368299136643916,8.690191915406642,8.690191915406642,8.690191915406642,0.0,0.0,0.0,39.686597092217795
4520,2022-05-18,30.901666860172405,36.24692249570703,42.911544515247535,30.901666860172405,30.901666860172405,8.805861623748982,8.805861623748982,8.805861623748982,0.040456990857085054,0.040456990857085054,0.040456990857085054,8.765404632891896,8.765404632891896,8.765404632891896,0.0,0.0,0.0,39.70752848392139
