,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1645,2014-07-04,33.46158915512309,33.7076812439689,37.78372038974831,33.46158915512309,33.46158915512309,2.198947365167507,2.198947365167507,2.198947365167507,0.08100507555957258,0.08100507555957258,0.08100507555957258,2.1179422896079343,2.1179422896079343,2.1179422896079343,0.0,0.0,0.0,35.6605365202906
1646,2014-07-05,33.46467034315976,33.25081824638456,37.5317627140404,33.46467034315976,33.46467034315976,2.0286958227320495,2.0286958227320495,2.0286958227320495,0.0021428314411852333,0.0021428314411852333,0.0021428314411852333,2.0265529912908646,2.0265529912908646,2.0265529912908646,0.0,0.0,0.0,35.49336616589181
1647,2014-07-06,33.46775153119642,33.33280832358348,37.410775745662804,33.46775153119642,33.46775153119642,1.9361844429698183,1.9361844429698183,1.9361844429698183,-0.001520159784667051,-0.001520159784667051,-0.001520159784667051,1.9377046027544853,1.9377046027544853,1.9377046027544853,0.0,0.0,0.0,35.40393597416624
1648,2014-07-07,33.47083271923308,33.08788675493605,37.30676557280432,33.47083271923308,33.47083271923308,1.7992006087979846,1.7992006087979846,1.7992006087979846,-0.05299694894942388,-0.05299694894942388,-0.05299694894942388,1.8521975577474086,1.8521975577474086,1.8521975577474086,0.0,0.0,0.0,35.27003332803106
1649,2014-07-08,33.47391390726974,33.185291160206205,37.41146281092647,33.47391390726974,33.47391390726974,1.8239483578597226,1.8239483578597226,1.8239483578597226,0.05312150924756847,0.05312150924756847,0.05312150924756847,1.7708268486121541,1.7708268486121541,1.7708268486121541,0.0,0.0,0.0,35.29786226512946
1650,2014-07-09,33.47699509530641,32.989587716848796,37.23206505101654,33.47699509530641,33.47699509530641,1.6676469984057056,1.6676469984057056,1.6676469984057056,-0.026714973514293215,-0.026714973514293215,-0.026714973514293215,1.6943619719199985,1.6943619719199985,1.6943619719199985,0.0,0.0,0.0,35.144642093712115
1651,2014-07-10,33.48007628334307,32.89358721874125,37.13760928951026,33.48007628334307,33.48007628334307,1.5684895798251446,1.5684895798251446,1.5684895798251446,-0.05503733399999457,-0.05503733399999457,-0.05503733399999457,1.623526913825139,1.623526913825139,1.623526913825139,0.0,0.0,0.0,35.048565863168214
1652,2014-07-11,33.48315747137973,33.12725171111551,37.14510175339488,33.48315747137973,33.48315747137973,1.6399858155935518,1.6399858155935518,1.6399858155935518,0.08100507555946729,0.08100507555946729,0.08100507555946729,1.5589807400340845,1.5589807400340845,1.5589807400340845,0.0,0.0,0.0,35.12314328697328
1653,2014-07-12,33.48623865941639,32.78659775917363,37.25386695221003,33.48623865941639,33.48623865941639,1.5034421734286343,1.5034421734286343,1.5034421734286343,0.0021428314412704932,0.0021428314412704932,0.0021428314412704932,1.501299341987364,1.501299341987364,1.501299341987364,0.0,0.0,0.0,34.98968083284502
1654,2014-07-13,33.48931984745305,32.78837770823352,37.09335154243479,33.48931984745305,33.48931984745305,1.4494387021226371,1.4494387021226371,1.4494387021226371,-0.0015201597845212076,-0.0015201597845212076,-0.0015201597845212076,1.4509588619071585,1.4509588619071585,1.4509588619071585,0.0,0.0,0.0,34.93875854957568
