Unnamed: 0,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,CO
670.0,2022-09-26,5.0,3097.53,20.12,47.3,145.91,23.6,252.65,311.55,22.8,
671.0,2022-09-27,5.0,3017.43,45.15,32.22,197.41,28.85,248.17,305.24,31.16,
672.0,2022-09-28,5.0,1869.2,5.59,35.99,220.3,42.92,227.88,257.75,17.99,
673.0,2022-09-29,5.0,2429.96,34.42,35.64,234.6,41.01,237.83,307.09,20.52,
674.0,2022-09-30,5.0,2696.99,21.46,73.34,226.02,63.9,253.27,316.85,31.41,
675.0,2022-10-01,5.0,1949.31,6.76,45.93,211.72,22.41,236.89,276.28,24.57,
676.0,2022-10-02,5.0,1495.36,2.68,22.28,203.13,45.78,279.43,297.49,17.23,
677.0,2022-10-03,5.0,3150.94,23.25,56.89,205.99,35.76,314.16,399.74,41.04,
678.0,2022-10-04,5.0,3017.43,25.26,32.56,107.29,21.7,311.37,391.32,34.96,
679.0,2022-10-05,4.0,847.82,2.6,25.36,28.25,10.97,30.73,32.48,3.77,
680.0,2022-10-06,4.0,867.84,1.79,21.76,20.74,12.87,42.37,44.62,4.88,
681.0,2022-10-07,4.0,1001.36,1.2,22.96,29.68,8.46,44.02,56.02,7.6,
682.0,2022-10-08,5.0,1001.36,0.23,19.36,55.79,9.06,69.01,79.29,7.09,
683.0,2022-10-09,5.0,1054.76,2.07,35.64,47.21,16.69,119.61,131.89,9.75,
684.0,2022-10-10,5.0,1054.76,0.82,23.31,80.11,18.6,143.94,147.99,12.03,
685.0,2022-10-11,5.0,1335.14,1.54,32.56,91.55,21.93,109.67,127.92,14.44,
686.0,2022-10-12,5.0,2857.21,9.39,45.24,158.79,26.23,270.39,326.01,20.01,
687.0,2022-10-13,5.0,2803.8,9.72,49.35,203.13,42.92,289.79,337.15,20.52,
688.0,2022-10-14,5.0,3231.05,12.96,72.66,200.27,39.58,296.81,364.58,39.01,
689.0,2022-10-15,5.0,2456.67,23.47,76.77,223.16,61.04,255.17,295.91,154.02,
690.0,2022-10-16,5.0,2483.37,16.09,58.26,200.27,45.3,239.11,284.05,137.81,
691.0,2022-10-17,5.0,2162.93,3.49,39.41,205.99,30.52,247.14,305.29,24.83,
692.0,2022-10-18,5.0,3204.35,31.74,60.32,188.83,41.01,270.11,347.96,66.88,
693.0,2022-10-19,5.0,3017.43,54.09,56.21,208.85,31.47,339.75,416.05,42.05,
694.0,2022-10-20,5.0,3311.16,24.59,63.75,271.8,68.66,384.88,453.02,53.7,
695.0,2022-10-21,5.0,3017.43,45.15,44.55,200.27,28.61,276.05,351.76,32.93,
696.0,2022-10-22,5.0,2243.04,7.15,51.41,246.05,51.02,284.78,348.29,49.14,
697.0,2022-10-23,5.0,1895.9,3.8,43.87,197.41,24.8,264.24,304.57,31.41,
698.0,2022-10-24,5.0,1295.09,2.6,30.5,188.83,29.33,233.77,259.4,21.79,
699.0,2022-10-25,5.0,1562.12,2.65,32.22,208.85,27.89,195.05,218.13,24.32,
700.0,2022-10-26,5.0,3685.0,29.5,78.14,254.63,47.21,330.16,429.46,82.08,
701.0,2022-10-27,5.0,3337.86,31.74,72.66,260.35,49.11,309.37,401.24,86.13,
702.0,2022-10-28,5.0,3017.43,13.86,71.97,251.77,41.01,355.1,423.93,50.16,
703.0,2022-10-29,5.0,2910.61,12.41,97.33,217.44,72.48,343.56,411.32,125.65,
704.0,2022-10-30,5.0,2670.29,11.18,56.89,231.74,40.05,391.28,444.11,76.0,
705.0,2022-10-31,5.0,3391.27,21.23,87.74,271.8,56.27,347.17,428.42,87.14,
706.0,2022-11-01,5.0,3471.37,22.35,81.57,220.3,38.62,337.82,420.44,74.98,
707.0,2022-11-02,5.0,2990.72,10.06,55.52,240.33,31.47,315.75,392.22,23.56,
708.0,2022-11-03,5.0,2640.0,12.5,65.75,214.5,48.13,322.0,423.0,23.56,
709.0,2022-11-04,5.0,3840.0,46.88,98.5,311.0,59.5,472.0,560.0,64.85,
710.0,2022-11-05,5.0,3200.0,7.26,72.5,200.27,47.63,452.0,528.0,64.85,
711.0,2022-11-06,5.0,3738.4,27.27,95.96,180.24,67.71,355.83,422.96,149.97,
712.0,2022-11-07,5.0,3845.21,25.7,91.85,178.81,60.56,390.61,453.79,137.81,
713.0,2022-11-08,5.0,2937.32,15.87,76.09,164.51,37.19,315.74,392.46,64.85,
714.0,2022-11-09,5.0,3364.56,57.22,50.04,194.55,43.39,411.06,462.19,27.87,
715.0,2022-11-10,5.0,3070.83,29.5,39.76,185.97,48.64,400.52,458.87,21.03,
716.0,2022-11-11,5.0,1508.71,2.49,27.08,178.81,35.76,284.83,303.03,26.85,
717.0,2022-11-12,5.0,1321.79,2.71,20.39,203.13,29.8,166.19,185.58,21.79,
718.0,2022-11-13,5.0,2269.74,1.87,49.35,194.55,30.99,186.76,235.32,32.42,
719.0,2022-11-14,5.0,2964.02,34.87,61.01,205.99,25.75,291.98,367.68,41.54,
720.0,2022-11-15,5.0,2563.48,7.1,46.61,178.81,37.67,288.28,352.59,25.84,
721.0,2022-11-16,5.0,1295.09,3.55,25.36,183.11,41.01,176.91,211.17,24.57,
722.0,2022-11-17,5.0,1375.2,3.8,32.22,171.66,26.94,150.27,176.96,27.36,
723.0,2022-11-18,5.0,3311.16,24.59,85.0,177.38,51.98,265.17,340.45,84.1,
724.0,2022-11-19,5.0,3070.83,19.89,89.11,194.55,63.9,282.59,343.12,118.55,
725.0,2022-11-20,5.0,2670.29,4.41,64.43,185.97,49.59,264.43,315.61,41.54,
726.0,2022-11-21,5.0,1615.52,5.87,28.45,174.52,30.04,211.29,245.31,26.35,
727.0,2022-11-22,5.0,1642.23,4.64,42.84,171.66,33.38,273.57,302.1,28.88,
728.0,2022-11-23,5.0,1415.25,4.25,34.96,177.38,33.38,183.37,210.15,27.87,
729.0,2022-11-24,5.0,3311.16,8.16,75.4,200.27,41.01,336.53,409.7,65.86,
730.0,2022-11-25,5.0,3204.35,41.13,71.29,223.16,44.82,323.46,390.22,83.09,
731.0,2022-11-26,5.0,2803.8,3.74,50.04,200.27,32.9,430.97,487.67,33.94,
732.0,2022-11-27,5.0,2777.1,10.95,65.12,223.16,55.79,429.25,481.53,60.29,
733.0,2022-11-28,5.0,3417.97,33.97,95.96,203.13,49.59,371.38,422.72,73.97,
734.0,2022-11-29,5.0,3364.56,27.94,91.85,205.99,100.14,413.48,475.15,66.88,
735.0,2022-11-30,5.0,2750.4,23.69,77.46,183.11,41.01,314.41,352.78,52.69,
736.0,2022-12-01,5.0,3417.97,24.81,77.46,188.83,40.05,347.38,420.41,61.81,
737.0,2022-12-02,5.0,4005.43,30.85,124.75,211.72,102.04,461.72,551.04,158.07,
738.0,2022-12-03,5.0,3738.4,13.41,90.48,191.69,64.85,453.86,533.0,58.77,
739.0,2022-12-04,5.0,2189.64,3.46,54.84,211.72,46.25,348.81,390.85,31.92,
740.0,2022-12-05,5.0,2002.72,5.81,49.35,211.72,39.1,348.31,385.98,26.85,
741.0,2022-12-06,5.0,1668.93,3.13,32.22,170.23,48.64,291.2,320.96,24.07,
742.0,2022-12-07,5.0,2029.42,3.49,42.84,188.83,30.52,277.51,329.7,27.11,
743.0,2022-12-08,5.0,3017.43,5.48,59.63,197.41,62.94,407.07,480.09,29.13,
744.0,2022-12-09,5.0,2830.51,1.52,51.41,6.17,8.94,388.86,456.52,15.07,
745.0,2022-12-10,,,,,,,,,,
746.0,2022-12-11,5.0,1922.61,3.8,26.05,181.67,34.33,397.79,436.34,21.28,
747.0,2022-12-12,5.0,1655.58,7.15,38.73,160.22,35.76,221.92,256.25,28.37,
748.0,2022-12-13,5.0,1321.79,5.31,27.42,157.36,27.89,180.64,206.39,23.81,
749.0,2022-12-14,5.0,1201.63,4.92,30.85,173.09,26.94,142.72,158.8,26.6,
750.0,2022-12-15,5.0,1615.52,9.83,38.04,154.5,30.52,198.14,229.77,28.12,
751.0,2022-12-16,5.0,2883.91,14.75,66.49,181.67,37.67,273.31,338.65,45.09,
752.0,2022-12-17,5.0,2830.51,37.1,55.52,217.44,55.79,324.35,379.07,57.76,
753.0,2022-12-18,5.0,2723.69,14.75,53.47,217.44,68.66,395.78,450.44,39.01,
754.0,2022-12-19,5.0,2990.72,8.61,74.03,200.27,61.99,450.34,490.14,52.18,
755.0,2022-12-20,5.0,3124.24,7.49,65.12,191.69,26.7,419.06,456.65,30.65,
756.0,2022-12-21,5.0,2964.02,7.93,65.8,188.83,29.09,370.39,424.61,32.42,
757.0,2022-12-22,5.0,2750.4,5.31,70.6,178.81,56.27,429.27,477.31,36.98,
758.0,2022-12-23,5.0,2429.96,16.76,58.95,134.47,27.89,417.62,460.7,63.84,
759.0,2022-12-24,5.0,1602.17,4.14,49.35,130.18,17.17,130.82,156.34,34.45,
760.0,2022-12-25,5.0,1028.06,0.0,23.31,47.92,10.85,169.21,181.66,18.24,
761.0,2022-12-26,5.0,2883.91,32.19,67.86,178.81,37.19,339.5,384.68,48.13,
762.0,2022-12-27,5.0,1735.69,3.97,25.02,183.11,51.02,392.89,421.97,18.24,
763.0,2022-12-28,5.0,1028.06,2.88,21.93,171.66,29.33,207.53,223.57,21.03,
764.0,2022-12-29,5.0,3204.35,24.81,74.71,183.11,41.48,397.56,475.5,57.76,
765.0,2022-12-30,5.0,4165.65,11.4,111.04,180.24,39.1,548.04,620.33,79.04,
766.0,2022-12-31,5.0,3578.19,14.19,80.2,168.8,44.82,524.6,587.52,89.17,
767.0,2023-01-01,5.0,2403.26,13.75,66.49,161.65,32.42,350.95,399.05,61.81,
768.0,2023-01-02,5.0,3204.35,11.06,101.45,157.36,78.2,344.69,407.33,115.51,
769.0,2023-01-03,5.0,2296.45,27.49,45.93,155.93,61.04,357.78,394.04,16.72,
770.0,2023-01-04,5.0,2136.23,10.73,58.95,171.66,34.81,318.55,340.18,19.76,
771.0,2023-01-05,5.0,3124.24,15.42,80.88,175.95,33.86,384.74,447.17,52.18,
772.0,2023-01-06,5.0,2082.82,2.18,42.16,147.34,39.58,304.3,337.29,12.92,
773.0,2023-01-07,5.0,1401.9,3.24,33.59,158.79,20.5,248.02,271.7,14.44,
774.0,2023-01-08,5.0,2563.48,12.18,56.21,174.52,35.29,350.48,406.02,30.91,
775.0,2023-01-09,5.0,3337.86,45.15,63.06,226.02,53.88,575.5,639.11,39.52,
776.0,2023-01-10,5.0,2964.02,2.65,39.76,200.27,31.47,555.27,606.8,10.51,
777.0,2023-01-11,5.0,3524.78,13.52,137.09,197.41,70.57,507.76,576.69,141.86,
778.0,2023-01-12,5.0,2616.88,16.32,61.69,191.69,39.1,496.75,550.13,90.18,
779.0,2023-01-13,5.0,2616.88,19.22,54.15,131.61,35.76,376.7,421.76,88.16,
780.0,2023-01-14,5.0,2483.37,31.29,31.53,144.48,74.39,297.45,308.15,37.49,
781.0,2023-01-15,5.0,1335.14,2.57,26.05,150.2,25.27,289.78,307.72,18.49,
782.0,2023-01-16,5.0,2590.18,18.55,70.6,158.79,35.76,234.46,285.62,56.74,
783.0,2023-01-17,5.0,2483.37,9.72,55.52,173.09,25.99,256.99,306.58,23.81,
784.0,2023-01-18,5.0,2750.4,19.45,79.51,188.83,41.48,278.54,334.5,55.22,
785.0,2023-01-19,5.0,4005.43,14.53,91.85,200.27,62.94,438.23,510.46,113.49,
786.0,2023-01-20,5.0,3578.19,30.85,93.22,197.41,64.85,389.5,450.53,129.7,
787.0,2023-01-21,5.0,2563.48,39.34,49.35,185.97,33.38,294.15,341.65,61.81,
788.0,2023-01-22,5.0,2376.56,14.53,69.92,110.15,51.02,285.57,312.5,112.47,
789.0,2023-01-23,5.0,3097.53,30.85,87.74,124.45,77.25,344.15,377.52,184.42,
790.0,2023-01-24,5.0,1482.01,9.16,41.81,120.16,14.66,128.85,151.44,32.93,
791.0,2023-01-25,5.0,2670.29,32.63,45.24,114.44,20.74,276.2,292.76,28.12,
792.0,2023-01-26,5.0,2536.77,29.5,27.76,140.19,32.42,196.72,242.04,24.32,
793.0,2023-01-27,5.0,1068.12,2.99,17.82,160.22,19.07,197.62,214.34,10.51,
794.0,2023-01-28,5.0,2056.12,4.92,41.47,164.51,24.8,223.04,264.34,18.49,
795.0,2023-01-29,5.0,2510.07,22.13,38.73,177.38,17.88,291.7,302.52,26.35,
796.0,2023-01-30,5.0,1602.17,4.47,25.7,174.52,20.5,290.22,315.29,16.21,
797.0,2023-01-31,5.0,1108.17,3.74,26.73,133.04,20.74,161.27,174.66,13.81,
798.0,2023-02-01,5.0,934.6,3.97,17.65,173.09,20.5,166.84,179.18,11.4,
799.0,2023-02-02,5.0,2109.53,5.59,45.24,185.97,27.18,269.76,323.08,21.03,
800.0,2023-02-03,5.0,1762.39,5.64,34.96,200.27,26.23,258.55,292.55,19.76,
801.0,2023-02-04,5.0,1174.93,2.99,17.31,173.09,28.37,228.19,258.12,19.25,
802.0,2023-02-05,5.0,2349.85,6.31,52.09,154.5,21.7,255.04,316.52,24.83,
803.0,2023-02-06,5.0,2883.91,26.82,68.55,191.69,46.25,336.45,376.75,46.61,
804.0,2023-02-07,5.0,2216.34,6.76,49.35,183.11,27.66,344.55,391.23,29.13,
805.0,2023-02-08,5.0,1321.79,5.2,20.73,168.8,30.52,336.2,385.51,20.27,
806.0,2023-02-09,5.0,3177.64,8.94,70.6,194.55,36.72,289.16,352.45,45.6,
807.0,2023-02-10,5.0,3150.94,25.26,65.8,171.66,26.7,329.23,376.62,57.76,
808.0,2023-02-11,5.0,2536.77,33.97,43.53,220.3,41.48,256.04,301.22,81.06,
809.0,2023-02-12,5.0,907.9,1.66,16.96,137.33,28.37,231.62,267.51,19.51,
810.0,2023-02-13,4.0,734.33,2.37,16.62,175.95,25.51,64.13,79.23,21.28,
811.0,2023-02-14,5.0,2029.42,8.38,45.93,197.41,32.9,208.32,259.78,36.48,
812.0,2023-02-15,5.0,2590.18,14.98,69.92,240.33,56.74,362.8,428.01,44.58,
813.0,2023-02-16,5.0,3391.27,26.15,100.08,200.27,74.39,418.81,474.76,168.2,
814.0,2023-02-17,5.0,4806.52,25.26,172.73,197.41,101.09,505.33,601.42,156.04,
815.0,2023-02-18,5.0,4325.87,38.44,106.93,211.72,60.56,476.46,562.28,109.43,
816.0,2023-02-19,5.0,3017.43,25.03,64.43,231.74,49.59,365.02,431.94,127.67,
817.0,2023-02-20,5.0,2937.32,42.47,56.21,208.85,24.56,396.9,477.36,35.46,
818.0,2023-02-21,5.0,3150.94,29.95,60.32,170.23,31.95,356.19,431.97,51.17,
819.0,2023-02-22,5.0,2189.64,7.71,41.13,183.11,36.24,276.32,323.16,30.4,
820.0,2023-02-23,5.0,1375.2,0.0,34.62,57.94,21.93,217.38,256.63,27.61,
821.0,2023-02-24,,,,,,,,,,
822.0,2023-02-25,5.0,2536.77,7.93,56.21,237.46,50.54,289.68,348.38,79.04,
823.0,2023-02-26,5.0,2269.74,11.29,56.89,226.02,32.9,341.41,383.46,88.16,
824.0,2023-02-27,5.0,2803.8,29.5,44.55,208.85,108.72,486.4,537.3,43.57,
825.0,2023-02-28,5.0,2536.77,18.1,47.98,185.97,39.1,317.6,376.81,85.12,
826.0,2023-03-01,5.0,2643.59,31.74,43.87,223.16,47.68,281.46,341.95,49.65,
827.0,2023-03-02,5.0,1321.79,3.46,30.16,175.95,28.37,122.3,159.78,28.37,
828.0,2023-03-03,5.0,961.3,1.48,16.45,161.65,23.84,135.18,157.0,20.27,
829.0,2023-03-04,5.0,720.98,0.0,9.6,125.89,22.89,101.08,120.07,18.75,
830.0,2023-03-05,5.0,907.9,1.65,14.22,157.36,22.65,110.75,125.11,21.03,
831.0,2023-03-06,5.0,1401.9,3.21,31.87,151.63,26.7,93.87,126.82,29.64,
832.0,2023-03-07,5.0,1134.87,3.69,28.45,205.99,40.05,174.4,195.97,26.35,
833.0,2023-03-08,5.0,1081.47,2.91,28.1,148.77,19.31,89.38,116.75,27.61,
834.0,2023-03-09,5.0,2536.77,37.55,50.72,148.77,57.7,234.34,278.29,33.44,
835.0,2023-03-10,5.0,2643.59,6.82,59.63,220.3,42.92,249.91,313.83,60.29,
836.0,2023-03-11,5.0,2510.07,7.26,52.78,231.74,30.99,245.03,302.08,52.69,
837.0,2023-03-12,5.0,2456.67,25.48,41.13,240.33,42.92,237.43,285.24,90.18,
838.0,2023-03-13,5.0,2777.1,17.43,47.98,314.71,49.11,389.77,428.15,69.92,
839.0,2023-03-14,5.0,2510.07,23.69,68.55,211.72,31.95,241.86,294.84,56.24,
840.0,2023-03-15,5.0,3097.53,47.83,56.21,268.94,50.07,229.95,287.85,56.74,
841.0,2023-03-16,5.0,2136.23,19.0,42.16,160.22,25.75,200.54,248.3,42.56,
842.0,2023-03-17,5.0,1415.25,15.65,39.41,120.16,19.55,95.83,127.04,33.94,
843.0,2023-03-18,5.0,2429.96,1.31,69.23,144.48,47.68,201.99,230.67,88.16,
844.0,2023-03-19,5.0,2109.53,8.83,50.04,134.47,23.13,192.73,215.97,47.62,
845.0,2023-03-20,5.0,2429.96,10.84,46.61,84.4,21.93,154.14,189.64,31.92,
846.0,2023-03-21,5.0,2296.45,10.39,46.61,117.3,22.17,145.14,172.95,17.23,
847.0,2023-03-22,5.0,2403.26,5.92,32.56,214.58,30.28,191.49,198.15,19.0,
848.0,2023-03-23,5.0,1668.93,1.7,35.3,208.85,31.47,130.93,165.29,29.13,
849.0,2023-03-24,5.0,1668.93,8.27,32.56,251.77,28.13,171.03,196.53,21.53,
850.0,2023-03-25,5.0,2296.45,10.51,56.21,138.76,38.15,143.91,193.19,96.26,
851.0,2023-03-26,5.0,2056.12,13.52,53.47,173.09,29.56,131.67,171.17,83.09,
852.0,2023-03-27,4.0,834.47,2.91,18.34,164.51,30.99,68.32,97.38,22.04,
853.0,2023-03-28,5.0,1815.8,4.02,39.41,214.58,40.05,130.58,169.23,34.45,
854.0,2023-03-29,5.0,2483.37,28.61,38.39,308.99,64.85,247.15,273.76,35.46,
855.0,2023-03-30,5.0,1642.23,10.84,34.96,248.91,36.24,162.81,184.36,33.44,
856.0,2023-03-31,5.0,1161.58,0.68,35.3,160.22,24.8,88.92,103.63,25.59,
857.0,2023-04-01,5.0,2189.64,0.89,39.07,170.23,14.66,174.56,209.82,19.76,
858.0,2023-04-02,5.0,2189.64,7.82,34.27,163.08,42.92,179.65,213.56,26.85,
859.0,2023-04-03,5.0,1842.5,4.53,39.41,194.55,32.42,116.5,162.36,39.52,
860.0,2023-04-04,5.0,2964.02,29.95,39.41,175.95,28.61,202.84,265.74,45.6,
861.0,2023-04-05,5.0,1068.12,2.01,24.68,217.44,30.28,85.3,123.6,25.84,
862.0,2023-04-06,5.0,1428.6,6.37,28.45,228.88,48.64,103.44,131.47,31.16,
863.0,2023-04-07,5.0,1028.06,2.96,24.68,240.33,50.54,71.41,93.66,28.63,
864.0,2023-04-08,5.0,2029.42,1.34,45.24,277.52,45.3,137.77,189.14,36.98,
865.0,2023-04-09,5.0,1976.01,15.87,35.3,268.94,51.5,130.73,166.84,39.01,
866.0,2023-04-10,5.0,1495.36,6.82,28.45,251.77,32.42,99.67,131.25,31.41,
867.0,2023-04-11,5.0,1068.12,2.57,23.65,237.46,38.62,91.04,109.33,28.12,
868.0,2023-04-12,5.0,974.66,2.57,20.73,214.58,29.8,88.81,108.47,25.84,
869.0,2023-04-13,5.0,1081.47,3.35,23.99,240.33,41.96,90.15,124.47,27.87,
870.0,2023-04-14,5.0,2216.34,3.63,54.15,308.99,40.05,173.36,213.79,46.1,
871.0,2023-04-15,5.0,2456.67,3.49,65.8,303.27,57.7,219.96,257.35,94.23,
872.0,2023-04-16,5.0,2483.37,7.71,73.34,303.27,56.74,192.13,251.9,115.51,
873.0,2023-04-17,5.0,2136.23,5.53,51.41,246.05,47.68,126.3,195.92,64.34,
874.0,2023-04-18,5.0,1949.31,4.86,47.98,300.41,43.87,120.6,180.85,67.89,
875.0,2023-04-19,5.0,1815.8,6.2,36.33,286.1,59.6,135.88,186.18,33.94,
876.0,2023-04-20,5.0,1041.41,4.86,25.36,214.58,34.33,85.72,105.03,28.12,
877.0,2023-04-21,4.0,1495.36,5.53,43.18,128.75,26.23,72.18,108.33,38.5,
878.0,2023-04-22,5.0,2296.45,16.99,41.81,188.83,38.62,140.94,190.33,47.12,
879.0,2023-04-23,5.0,1628.88,10.62,33.24,223.16,28.37,118.25,166.94,52.18,
880.0,2023-04-24,4.0,834.47,0.44,20.05,161.65,27.42,63.39,84.32,20.77,
881.0,2023-04-25,5.0,2136.23,1.05,54.84,174.52,48.16,149.25,202.17,98.29,
882.0,2023-04-26,5.0,2082.82,4.81,54.15,170.23,37.67,148.45,200.38,79.04,
883.0,2023-04-27,5.0,3044.13,21.01,65.8,191.69,43.87,225.31,279.55,58.26,
884.0,2023-04-28,5.0,2910.61,3.07,64.43,150.2,40.05,203.83,261.95,49.65,
885.0,2023-04-29,5.0,1949.31,5.7,38.73,160.22,23.6,145.67,182.35,29.39,
886.0,2023-04-30,4.0,1001.36,0.35,21.59,133.04,13.71,52.46,71.04,24.83,
887.0,2023-05-01,5.0,1308.44,0.47,27.08,80.82,13.95,79.97,96.81,16.97,
888.0,2023-05-02,5.0,1949.31,2.15,34.27,145.91,15.5,162.74,201.52,15.2,
889.0,2023-05-03,5.0,2616.88,3.69,63.06,111.58,27.18,190.86,240.13,26.35,
890.0,2023-05-04,5.0,2723.69,7.26,56.89,228.88,32.42,269.61,294.06,56.74,
891.0,2023-05-05,5.0,2803.8,5.76,62.38,226.02,43.87,207.47,252.13,82.08,
892.0,2023-05-06,5.0,1214.98,2.18,17.14,308.99,55.79,181.43,197.11,20.01,
893.0,2023-05-07,5.0,1441.96,1.87,28.1,214.58,25.51,103.7,137.44,30.4,
894.0,2023-05-08,5.0,1708.98,2.88,45.24,231.74,53.88,124.42,162.13,52.18,
895.0,2023-05-09,5.0,1522.06,3.44,28.45,274.66,41.48,116.64,158.43,41.04,
896.0,2023-05-10,5.0,1922.61,2.49,42.5,268.94,40.05,111.82,156.41,40.02,
897.0,2023-05-11,5.0,2616.88,15.87,48.67,334.74,38.62,188.42,238.69,42.05,
898.0,2023-05-12,5.0,2456.67,7.26,51.41,326.16,35.76,186.04,231.06,51.68,
899.0,2023-05-13,5.0,1628.88,2.18,30.16,246.05,22.17,146.03,180.55,57.25,
900.0,2023-05-14,5.0,1815.8,1.36,39.41,257.49,22.41,155.03,193.45,66.88,
901.0,2023-05-15,5.0,3417.97,15.87,61.69,317.57,42.44,301.26,360.98,86.13,
902.0,2023-05-16,5.0,2269.74,7.38,44.55,400.54,66.76,205.49,263.61,80.05,
903.0,2023-05-17,5.0,1188.28,4.19,27.76,251.77,29.8,109.33,166.76,32.42,
904.0,2023-05-18,5.0,2082.82,11.29,38.39,263.21,40.53,183.44,242.8,34.96,
905.0,2023-05-19,5.0,834.47,2.15,17.48,251.77,35.76,87.8,127.3,23.81,
906.0,2023-05-20,5.0,1415.25,2.71,33.59,203.13,26.94,88.6,125.42,35.46,
907.0,2023-05-21,5.0,1869.2,0.96,43.53,234.6,31.47,142.07,194.87,45.09,
908.0,2023-05-22,5.0,1815.8,1.16,46.61,251.77,31.95,186.48,237.24,89.17,
909.0,2023-05-23,5.0,1201.63,1.44,18.16,277.52,20.27,161.06,199.51,30.15,
910.0,2023-05-24,5.0,854.49,0.48,10.28,197.41,18.12,149.27,167.31,20.77,
911.0,2023-05-25,5.0,2376.56,1.26,56.21,171.66,27.89,191.18,231.03,38.0,
912.0,2023-05-26,5.0,2349.85,0.99,56.21,177.38,30.99,197.83,233.07,43.57,
913.0,2023-05-27,5.0,1174.93,1.42,26.39,223.16,15.5,88.54,97.38,23.56,
914.0,2023-05-28,5.0,1682.28,9.5,36.33,180.24,21.93,159.18,193.25,49.65,
915.0,2023-05-29,5.0,2964.02,4.36,69.23,185.97,38.62,228.16,303.63,56.74,
916.0,2023-05-30,5.0,2643.59,6.31,59.63,220.3,38.15,211.14,278.14,52.18,
917.0,2023-05-31,5.0,2189.64,5.76,40.78,228.88,48.16,184.63,236.57,33.44,
918.0,2023-06-01,5.0,774.38,1.29,13.71,185.97,28.61,90.83,101.85,20.52,
919.0,2023-06-02,5.0,1028.06,0.53,26.39,208.85,37.67,96.3,117.49,23.81,
920.0,2023-06-03,5.0,1295.09,2.35,25.7,251.77,36.24,76.8,104.88,29.39,
921.0,2023-06-04,5.0,1695.63,8.38,31.53,223.16,22.89,113.56,141.43,31.92,
922.0,2023-06-05,5.0,1228.33,3.3,23.31,234.6,36.24,112.07,139.85,29.64,
923.0,2023-06-06,5.0,1615.52,3.91,31.53,248.91,35.29,136.07,170.52,33.44,
924.0,2023-06-07,5.0,1415.25,2.71,28.1,286.1,58.17,117.14,145.57,30.65,
925.0,2023-06-08,5.0,961.3,1.56,19.54,308.99,53.41,82.16,91.66,25.84,
926.0,2023-06-09,5.0,1895.9,9.05,38.73,211.72,28.85,126.55,168.27,33.94,
927.0,2023-06-10,5.0,694.27,1.61,12.51,248.91,35.76,74.93,94.98,22.55,
928.0,2023-06-11,5.0,674.25,1.87,16.28,191.69,23.13,48.39,83.32,21.53,
929.0,2023-06-12,4.0,614.17,1.75,15.42,163.08,21.7,65.77,144.6,21.53,
930.0,2023-06-13,4.0,560.76,1.79,12.34,178.81,20.03,51.62,113.54,20.01,
931.0,2023-06-14,3.0,427.25,1.1,9.08,138.76,13.59,25.75,37.4,16.21,
932.0,2023-06-15,3.0,370.5,0.66,7.71,121.59,10.85,17.18,25.24,13.3,
933.0,2023-06-16,3.0,433.92,0.89,9.85,123.02,12.4,22.64,33.12,14.44,
934.0,2023-06-17,4.0,1468.66,1.37,38.04,105.86,24.56,70.54,105.25,34.45,
935.0,2023-06-18,4.0,1255.04,0.89,32.56,123.02,20.27,59.42,89.3,30.4,
936.0,2023-06-19,4.0,894.55,1.87,23.99,158.79,18.12,36.56,54.88,23.81,
937.0,2023-06-20,3.0,961.3,0.29,25.02,120.16,17.64,38.41,57.05,20.27,
938.0,2023-06-21,3.0,741.0,0.32,12.68,95.84,20.27,46.66,49.63,10.77,
939.0,2023-06-22,3.0,687.6,0.47,9.42,111.58,10.01,30.89,32.95,11.4,
940.0,2023-06-23,5.0,2269.74,18.1,50.04,72.24,26.23,105.89,152.16,47.12,
941.0,2023-06-24,5.0,1735.69,10.39,31.87,100.14,12.16,82.1,122.76,29.64,
942.0,2023-06-25,5.0,834.47,0.21,10.11,92.98,8.82,75.91,77.89,14.31,
943.0,2023-06-26,3.0,727.65,0.62,14.22,85.12,11.09,31.88,38.77,17.48,
944.0,2023-06-27,3.0,587.46,0.77,9.25,124.45,7.63,25.72,30.07,16.97,
945.0,2023-06-28,3.0,587.46,0.3,8.74,120.16,8.58,31.94,36.86,10.39,
946.0,2023-06-29,3.0,881.2,0.32,21.59,97.27,10.37,36.9,39.58,4.5,
947.0,2023-06-30,4.0,1121.52,0.19,24.33,40.41,19.31,54.94,60.48,7.28,
948.0,2023-07-01,2.0,547.41,0.37,11.14,58.65,8.34,18.32,21.03,4.37,
949.0,2023-07-02,4.0,1588.82,0.95,53.47,43.99,29.33,71.43,89.47,42.05,
950.0,2023-07-03,3.0,1108.17,0.68,22.96,27.89,16.21,39.65,50.46,9.63,
951.0,2023-07-04,3.0,1188.28,0.99,19.36,47.21,8.23,47.62,54.48,6.21,
952.0,2023-07-05,4.0,1121.52,0.21,18.51,49.35,9.06,59.65,61.24,6.97,
953.0,2023-07-06,4.0,1041.41,0.46,19.71,38.98,13.47,58.4,69.15,7.47,
954.0,2023-07-07,4.0,907.9,0.78,11.65,72.96,9.3,58.73,66.34,4.94,
955.0,2023-07-08,4.0,654.22,0.88,15.08,94.41,9.78,50.95,53.31,3.99,
